Date, State/UT, cumulative confirmed count, cumulative Recovered count, cumulative death count, cumulative active count
4-Apr-20,AS,26,0,0,26
5-Apr-20,AS,26,0,0,26
6-Apr-20,AS,26,0,0,26
7-Apr-20,AS,28,0,0,28
8-Apr-20,AS,28,0,0,28
9-Apr-20,AS,29,0,0,29
10-Apr-20,AS,29,0,1,28
11-Apr-20,AS,29,0,1,28
12-Apr-20,AS,30,0,1,29
13-Apr-20,AS,32,0,1,31
14-Apr-20,AS,33,0,1,32
15-Apr-20,AS,33,2,1,30
16-Apr-20,AS,35,5,1,29
17-Apr-20,AS,35,9,1,25
18-Apr-20,AS,35,12,1,22
19-Apr-20,AS,35,17,1,17
20-Apr-20,AS,35,19,1,15
21-Apr-20,AS,35,19,1,15
22-Apr-20,AS,35,19,1,15
23-Apr-20,AS,36,19,1,16
24-Apr-20,AS,36,19,1,16
25-Apr-20,AS,36,19,1,16
26-Apr-20,AS,36,27,1,8
27-Apr-20,AS,36,27,1,8
28-Apr-20,AS,38,27,1,10
29-Apr-20,AS,38,29,1,8
30-Apr-20,AS,43,29,1,13
1-May-20,AS,43,33,1,9
2-May-20,AS,43,33,1,9
3-May-20,AS,43,33,1,9
4-May-20,AS,43,33,1,9
5-May-20,AS,45,33,1,11
6-May-20,AS,46,35,1,10
7-May-20,AS,54,35,1,18
8-May-20,AS,60,35,2,23
9-May-20,AS,62,35,1,26
10-May-20,AS,63,35,1,27
11-May-20,AS,65,40,1,24
12-May-20,AS,65,40,1,24
13-May-20,AS,80,40,1,39
14-May-20,AS,87,40,1,46
15-May-20,AS,90,41,1,48
16-May-20,AS,93,41,1,51
17-May-20,AS,101,42,1,58
18-May-20,AS,116,42,3,71
19-May-20,AS,158,42,3,113
20-May-20,AS,189,49,3,137
21-May-20,AS,211,55,3,153
22-May-20,AS,226,55,3,168
23-May-20,AS,347,57,3,287
24-May-20,AS,393,58,3,332
25-May-20,AS,549,63,3,483
14-Mar-20,AS,0,0,0,0
15-Mar-20,AS,0,0,0,0
16-Mar-20,AS,0,0,0,0
17-Mar-20,AS,0,0,0,0
18-Mar-20,AS,0,0,0,0
19-Mar-20,AS,0,0,0,0
20-Mar-20,AS,0,0,0,0
21-Mar-20,AS,0,0,0,0
22-Mar-20,AS,0,0,0,0
23-Mar-20,AS,0,0,0,0
24-Mar-20,AS,0,0,0,0
25-Mar-20,AS,0,0,0,0
26-Mar-20,AS,0,0,0,0
27-Mar-20,AS,0,0,0,0
28-Mar-20,AS,0,0,0,0
29-Mar-20,AS,0,0,0,0
30-Mar-20,AS,0,0,0,0
31-Mar-20,AS,1,0,0,1
1-Apr-20,AS,16,0,0,16
2-Apr-20,AS,16,0,0,16
3-Apr-20,AS,23,0,0,23
4-Apr-20,AS,26,0,0,26
5-Apr-20,AS,26,0,0,26
6-Apr-20,AS,26,0,0,26
7-Apr-20,AS,28,0,0,28
8-Apr-20,AS,28,0,0,28
9-Apr-20,AS,29,0,0,29
10-Apr-20,AS,29,0,1,28
11-Apr-20,AS,29,0,1,28
12-Apr-20,AS,30,0,1,29
13-Apr-20,AS,32,0,1,31
14-Apr-20,AS,33,0,1,32
15-Apr-20,AS,33,2,1,30
16-Apr-20,AS,35,5,1,29
17-Apr-20,AS,35,9,1,25
18-Apr-20,AS,35,12,1,22
19-Apr-20,AS,35,17,1,17
20-Apr-20,AS,35,19,1,15
21-Apr-20,AS,35,19,1,15
22-Apr-20,AS,35,19,1,15
23-Apr-20,AS,36,19,1,16
24-Apr-20,AS,36,19,1,16
25-Apr-20,AS,36,19,1,16
26-Apr-20,AS,36,27,1,8
27-Apr-20,AS,36,27,1,8
28-Apr-20,AS,38,27,1,10
29-Apr-20,AS,38,29,1,8
30-Apr-20,AS,43,29,1,13
1-May-20,AS,43,33,1,9
2-May-20,AS,43,33,1,9
3-May-20,AS,43,33,1,9
4-May-20,AS,43,33,1,9
5-May-20,AS,45,33,1,11
6-May-20,AS,46,35,1,10
7-May-20,AS,54,35,1,18
8-May-20,AS,60,35,2,23
9-May-20,AS,62,35,1,26
10-May-20,AS,63,35,1,27
11-May-20,AS,65,40,1,24
12-May-20,AS,65,40,1,24
13-May-20,AS,80,40,1,39
14-May-20,AS,87,40,1,46
15-May-20,AS,90,41,1,48
16-May-20,AS,93,41,1,51
17-May-20,AS,101,42,1,58
18-May-20,AS,116,42,3,71
19-May-20,AS,158,42,3,113
20-May-20,AS,189,49,3,137
21-May-20,AS,211,55,3,153
22-May-20,AS,226,55,3,168
23-May-20,AS,347,57,3,287
24-May-20,AS,393,58,3,332
25-May-20,AS,549,63,3,483
14-Mar-20,BR,0,0,0,0
15-Mar-20,BR,0,0,0,0
16-Mar-20,BR,0,0,0,0
17-Mar-20,BR,0,0,0,0
18-Mar-20,BR,0,0,0,0
19-Mar-20,BR,0,0,0,0
20-Mar-20,BR,0,0,0,0
21-Mar-20,BR,0,0,0,0
22-Mar-20,BR,2,0,1,1
23-Mar-20,BR,3,0,1,2
24-Mar-20,BR,3,0,1,2
25-Mar-20,BR,4,0,1,3
26-Mar-20,BR,7,0,1,6
27-Mar-20,BR,9,0,1,8
28-Mar-20,BR,11,0,1,10
29-Mar-20,BR,15,0,1,14
30-Mar-20,BR,15,0,1,14
31-Mar-20,BR,21,0,1,20
1-Apr-20,BR,24,0,1,23
2-Apr-20,BR,29,3,1,25
3-Apr-20,BR,31,3,1,27
4-Apr-20,BR,32,3,1,28
5-Apr-20,BR,32,3,1,28
6-Apr-20,BR,32,9,1,22
7-Apr-20,BR,38,15,1,22
8-Apr-20,BR,39,15,1,23
9-Apr-20,BR,58,15,1,42
10-Apr-20,BR,60,15,1,44
11-Apr-20,BR,64,15,1,48
12-Apr-20,BR,64,26,1,37
13-Apr-20,BR,66,28,1,37
14-Apr-20,BR,66,29,1,36
15-Apr-20,BR,72,29,1,42
16-Apr-20,BR,83,37,1,45
17-Apr-20,BR,85,37,1,47
18-Apr-20,BR,86,42,2,42
19-Apr-20,BR,96,42,2,52
20-Apr-20,BR,113,42,2,69
21-Apr-20,BR,126,42,2,82
22-Apr-20,BR,143,42,2,99
23-Apr-20,BR,170,44,2,124
24-Apr-20,BR,223,44,2,177
25-Apr-20,BR,251,45,2,204
26-Apr-20,BR,277,56,2,219
27-Apr-20,BR,346,56,2,288
28-Apr-20,BR,366,64,2,300
29-Apr-20,BR,403,64,2,337
30-Apr-20,BR,425,84,2,339
1-May-20,BR,466,98,3,365
2-May-20,BR,481,117,4,360
3-May-20,BR,517,124,4,389
4-May-20,BR,528,127,4,397
5-May-20,BR,535,158,4,373
6-May-20,BR,542,158,4,380
7-May-20,BR,550,218,5,327
8-May-20,BR,579,267,5,307
9-May-20,BR,611,318,5,288
10-May-20,BR,707,354,6,347
11-May-20,BR,749,377,6,366
12-May-20,BR,879,382,6,491
13-May-20,BR,953,400,7,546
14-May-20,BR,999,412,7,580
15-May-20,BR,1033,440,7,586
16-May-20,BR,1178,473,8,697
17-May-20,BR,1320,473,8,839
18-May-20,BR,1423,517,9,897
19-May-20,BR,1519,517,9,993
20-May-20,BR,1776,571,9,1196
21-May-20,BR,1987,571,9,1407
22-May-20,BR,2166,629,11,1526
23-May-20,BR,2394,653,11,1730
24-May-20,BR,2574,702,11,1861
25-May-20,BR,2737,733,13,1991
14-Mar-20,BR,0,0,0,0
15-Mar-20,BR,0,0,0,0
16-Mar-20,BR,0,0,0,0
17-Mar-20,BR,0,0,0,0
18-Mar-20,BR,0,0,0,0
19-Mar-20,BR,0,0,0,0
20-Mar-20,BR,0,0,0,0
21-Mar-20,BR,0,0,0,0
22-Mar-20,BR,2,0,1,1
23-Mar-20,BR,3,0,1,2
24-Mar-20,BR,3,0,1,2
25-Mar-20,BR,4,0,1,3
26-Mar-20,BR,7,0,1,6
27-Mar-20,BR,9,0,1,8
28-Mar-20,BR,11,0,1,10
29-Mar-20,BR,15,0,1,14
30-Mar-20,BR,15,0,1,14
31-Mar-20,BR,21,0,1,20
1-Apr-20,BR,24,0,1,23
2-Apr-20,BR,29,3,1,25
3-Apr-20,BR,31,3,1,27
4-Apr-20,BR,32,3,1,28
5-Apr-20,BR,32,3,1,28
6-Apr-20,BR,32,9,1,22
7-Apr-20,BR,38,15,1,22
8-Apr-20,BR,39,15,1,23
9-Apr-20,BR,58,15,1,42
10-Apr-20,BR,60,15,1,44
11-Apr-20,BR,64,15,1,48
12-Apr-20,BR,64,26,1,37
13-Apr-20,BR,66,28,1,37
14-Apr-20,BR,66,29,1,36
15-Apr-20,BR,72,29,1,42
16-Apr-20,BR,83,37,1,45
17-Apr-20,BR,85,37,1,47
18-Apr-20,BR,86,42,2,42
19-Apr-20,BR,96,42,2,52
20-Apr-20,BR,113,42,2,69
21-Apr-20,BR,126,42,2,82
22-Apr-20,BR,143,42,2,99
23-Apr-20,BR,170,44,2,124
24-Apr-20,BR,223,44,2,177
25-Apr-20,BR,251,45,2,204
26-Apr-20,BR,277,56,2,219
27-Apr-20,BR,346,56,2,288
28-Apr-20,BR,366,64,2,300
29-Apr-20,BR,403,64,2,337
30-Apr-20,BR,425,84,2,339
1-May-20,BR,466,98,3,365
2-May-20,BR,481,117,4,360
3-May-20,BR,517,124,4,389
4-May-20,BR,528,127,4,397
5-May-20,BR,535,158,4,373
6-May-20,BR,542,158,4,380
7-May-20,BR,550,218,5,327
8-May-20,BR,579,267,5,307
9-May-20,BR,611,318,5,288
10-May-20,BR,707,354,6,347
11-May-20,BR,749,377,6,366
12-May-20,BR,879,382,6,491
13-May-20,BR,953,400,7,546
14-May-20,BR,999,412,7,580
15-May-20,BR,1033,440,7,586
16-May-20,BR,1178,473,8,697
17-May-20,BR,1320,473,8,839
18-May-20,BR,1423,517,9,897
19-May-20,BR,1519,517,9,993
20-May-20,BR,1776,571,9,1196
21-May-20,BR,1987,571,9,1407
22-May-20,BR,2166,629,11,1526
23-May-20,BR,2394,653,11,1730
24-May-20,BR,2574,702,11,1861
25-May-20,BR,2737,733,13,1991
14-Mar-20,BR,0,0,0,0
15-Mar-20,BR,0,0,0,0
16-Mar-20,BR,0,0,0,0
17-Mar-20,BR,0,0,0,0
18-Mar-20,BR,0,0,0,0
19-Mar-20,BR,0,0,0,0
20-Mar-20,BR,0,0,0,0
21-Mar-20,BR,0,0,0,0
22-Mar-20,BR,2,0,1,1
23-Mar-20,BR,3,0,1,2
24-Mar-20,BR,3,0,1,2
25-Mar-20,BR,4,0,1,3
26-Mar-20,BR,7,0,1,6
27-Mar-20,BR,9,0,1,8
28-Mar-20,BR,11,0,1,10
29-Mar-20,BR,15,0,1,14
30-Mar-20,BR,15,0,1,14
31-Mar-20,BR,21,0,1,20
1-Apr-20,BR,24,0,1,23
2-Apr-20,BR,29,3,1,25
3-Apr-20,BR,31,3,1,27
4-Apr-20,BR,32,3,1,28
5-Apr-20,BR,32,3,1,28
6-Apr-20,BR,32,9,1,22
7-Apr-20,BR,38,15,1,22
8-Apr-20,BR,39,15,1,23
9-Apr-20,BR,58,15,1,42
10-Apr-20,BR,60,15,1,44
11-Apr-20,BR,64,15,1,48
12-Apr-20,BR,64,26,1,37
13-Apr-20,BR,66,28,1,37
14-Apr-20,BR,66,29,1,36
15-Apr-20,BR,72,29,1,42
16-Apr-20,BR,83,37,1,45
17-Apr-20,BR,85,37,1,47
18-Apr-20,BR,86,42,2,42
19-Apr-20,BR,96,42,2,52
20-Apr-20,BR,113,42,2,69
21-Apr-20,BR,126,42,2,82
22-Apr-20,BR,143,42,2,99
23-Apr-20,BR,170,44,2,124
24-Apr-20,BR,223,44,2,177
25-Apr-20,BR,251,45,2,204
26-Apr-20,BR,277,56,2,219
27-Apr-20,BR,346,56,2,288
28-Apr-20,BR,366,64,2,300
29-Apr-20,BR,403,64,2,337
30-Apr-20,BR,425,84,2,339
1-May-20,BR,466,98,3,365
2-May-20,BR,481,117,4,360
3-May-20,BR,517,124,4,389
4-May-20,BR,528,127,4,397
5-May-20,BR,535,158,4,373
6-May-20,BR,542,158,4,380
7-May-20,BR,550,218,5,327
8-May-20,BR,579,267,5,307
9-May-20,BR,611,318,5,288
10-May-20,BR,707,354,6,347
11-May-20,BR,749,377,6,366
12-May-20,BR,879,382,6,491
13-May-20,BR,953,400,7,546
14-May-20,BR,999,412,7,580
15-May-20,BR,1033,440,7,586
16-May-20,BR,1178,473,8,697
17-May-20,BR,1320,473,8,839
18-May-20,BR,1423,517,9,897
19-May-20,BR,1519,517,9,993
20-May-20,BR,1776,571,9,1196
21-May-20,BR,1987,571,9,1407
22-May-20,BR,2166,629,11,1526
23-May-20,BR,2394,653,11,1730
24-May-20,BR,2574,702,11,1861
25-May-20,BR,2737,733,13,1991
14-Mar-20,CH,0,0,0,0
15-Mar-20,CH,0,0,0,0
16-Mar-20,CH,0,0,0,0
17-Mar-20,CH,0,0,0,0
18-Mar-20,CH,0,0,0,0
19-Mar-20,CH,1,0,0,1
20-Mar-20,CH,5,0,0,5
21-Mar-20,CH,5,0,0,5
22-Mar-20,CH,6,0,0,6
23-Mar-20,CH,7,0,0,7
24-Mar-20,CH,7,0,0,7
25-Mar-20,CH,7,0,0,7
26-Mar-20,CH,7,0,0,7
27-Mar-20,CH,8,0,0,8
28-Mar-20,CH,8,0,0,8
29-Mar-20,CH,8,0,0,8
30-Mar-20,CH,13,0,0,13
31-Mar-20,CH,15,0,0,15
1-Apr-20,CH,17,0,0,17
2-Apr-20,CH,18,0,0,18
3-Apr-20,CH,18,0,0,18
4-Apr-20,CH,18,3,0,15
5-Apr-20,CH,18,5,0,13
6-Apr-20,CH,18,5,0,13
7-Apr-20,CH,18,7,0,11
8-Apr-20,CH,18,7,0,11
9-Apr-20,CH,18,7,0,11
10-Apr-20,CH,19,7,0,12
11-Apr-20,CH,19,7,0,12
12-Apr-20,CH,21,7,0,14
13-Apr-20,CH,21,7,0,14
14-Apr-20,CH,21,7,0,14
15-Apr-20,CH,21,9,0,12
16-Apr-20,CH,21,9,0,12
17-Apr-20,CH,21,9,0,12
18-Apr-20,CH,23,9,0,14
19-Apr-20,CH,26,13,0,13
20-Apr-20,CH,26,14,0,12
21-Apr-20,CH,27,14,0,13
22-Apr-20,CH,27,14,0,13
23-Apr-20,CH,27,14,0,13
24-Apr-20,CH,27,15,0,12
25-Apr-20,CH,28,15,0,13
26-Apr-20,CH,36,17,0,19
27-Apr-20,CH,45,17,0,28
28-Apr-20,CH,56,17,0,39
29-Apr-20,CH,68,17,0,51
30-Apr-20,CH,74,18,0,56
1-May-20,CH,88,18,0,70
2-May-20,CH,94,19,0,75
3-May-20,CH,97,19,1,77
4-May-20,CH,102,21,1,80
5-May-20,CH,119,21,1,97
6-May-20,CH,124,21,1,102
7-May-20,CH,135,21,1,113
8-May-20,CH,146,21,2,123
9-May-20,CH,169,24,2,143
10-May-20,CH,173,24,3,146
11-May-20,CH,181,28,3,150
12-May-20,CH,187,30,3,154
13-May-20,CH,191,30,3,158
14-May-20,CH,191,37,3,151
15-May-20,CH,191,40,3,148
16-May-20,CH,191,51,3,137
17-May-20,CH,191,51,3,137
18-May-20,CH,196,54,3,139
19-May-20,CH,199,57,3,139
20-May-20,CH,202,136,3,63
21-May-20,CH,218,178,3,37
22-May-20,CH,219,178,3,38
23-May-20,CH,225,179,3,43
24-May-20,CH,262,179,4,79
25-May-20,CH,266,187,4,75
14-Mar-20,CH,0,0,0,0
15-Mar-20,CH,0,0,0,0
16-Mar-20,CH,0,0,0,0
17-Mar-20,CH,0,0,0,0
18-Mar-20,CH,0,0,0,0
19-Mar-20,CH,1,0,0,1
20-Mar-20,CH,5,0,0,5
21-Mar-20,CH,5,0,0,5
22-Mar-20,CH,6,0,0,6
23-Mar-20,CH,7,0,0,7
24-Mar-20,CH,7,0,0,7
25-Mar-20,CH,7,0,0,7
26-Mar-20,CH,7,0,0,7
27-Mar-20,CH,8,0,0,8
28-Mar-20,CH,8,0,0,8
29-Mar-20,CH,8,0,0,8
30-Mar-20,CH,13,0,0,13
31-Mar-20,CH,15,0,0,15
1-Apr-20,CH,17,0,0,17
2-Apr-20,CH,18,0,0,18
3-Apr-20,CH,18,0,0,18
4-Apr-20,CH,18,3,0,15
5-Apr-20,CH,18,5,0,13
6-Apr-20,CH,18,5,0,13
7-Apr-20,CH,18,7,0,11
8-Apr-20,CH,18,7,0,11
9-Apr-20,CH,18,7,0,11
10-Apr-20,CH,19,7,0,12
11-Apr-20,CH,19,7,0,12
12-Apr-20,CH,21,7,0,14
13-Apr-20,CH,21,7,0,14
14-Apr-20,CH,21,7,0,14
15-Apr-20,CH,21,9,0,12
16-Apr-20,CH,21,9,0,12
17-Apr-20,CH,21,9,0,12
18-Apr-20,CH,23,9,0,14
19-Apr-20,CH,26,13,0,13
20-Apr-20,CH,26,14,0,12
21-Apr-20,CH,27,14,0,13
22-Apr-20,CH,27,14,0,13
23-Apr-20,CH,27,14,0,13
24-Apr-20,CH,27,15,0,12
25-Apr-20,CH,28,15,0,13
26-Apr-20,CH,36,17,0,19
27-Apr-20,CH,45,17,0,28
28-Apr-20,CH,56,17,0,39
29-Apr-20,CH,68,17,0,51
30-Apr-20,CH,74,18,0,56
1-May-20,CH,88,18,0,70
2-May-20,CH,94,19,0,75
3-May-20,CH,97,19,1,77
4-May-20,CH,102,21,1,80
5-May-20,CH,119,21,1,97
6-May-20,CH,124,21,1,102
7-May-20,CH,135,21,1,113
8-May-20,CH,146,21,2,123
9-May-20,CH,169,24,2,143
10-May-20,CH,173,24,3,146
11-May-20,CH,181,28,3,150
12-May-20,CH,187,30,3,154
13-May-20,CH,191,30,3,158
14-May-20,CH,191,37,3,151
15-May-20,CH,191,40,3,148
16-May-20,CH,191,51,3,137
17-May-20,CH,191,51,3,137
18-May-20,CH,196,54,3,139
19-May-20,CH,199,57,3,139
20-May-20,CH,202,136,3,63
21-May-20,CH,218,178,3,37
22-May-20,CH,219,178,3,38
23-May-20,CH,225,179,3,43
24-May-20,CH,262,179,4,79
25-May-20,CH,266,187,4,75
14-Mar-20,CH,0,0,0,0
15-Mar-20,CH,0,0,0,0
16-Mar-20,CH,0,0,0,0
17-Mar-20,CH,0,0,0,0
18-Mar-20,CH,0,0,0,0
19-Mar-20,CH,1,0,0,1
20-Mar-20,CH,5,0,0,5
21-Mar-20,CH,5,0,0,5
22-Mar-20,CH,6,0,0,6
23-Mar-20,CH,7,0,0,7
24-Mar-20,CH,7,0,0,7
25-Mar-20,CH,7,0,0,7
26-Mar-20,CH,7,0,0,7
27-Mar-20,CH,8,0,0,8
28-Mar-20,CH,8,0,0,8
29-Mar-20,CH,8,0,0,8
30-Mar-20,CH,13,0,0,13
31-Mar-20,CH,15,0,0,15
1-Apr-20,CH,17,0,0,17
2-Apr-20,CH,18,0,0,18
3-Apr-20,CH,18,0,0,18
4-Apr-20,CH,18,3,0,15
5-Apr-20,CH,18,5,0,13
6-Apr-20,CH,18,5,0,13
7-Apr-20,CH,18,7,0,11
8-Apr-20,CH,18,7,0,11
9-Apr-20,CH,18,7,0,11
10-Apr-20,CH,19,7,0,12
11-Apr-20,CH,19,7,0,12
12-Apr-20,CH,21,7,0,14
13-Apr-20,CH,21,7,0,14
14-Apr-20,CH,21,7,0,14
15-Apr-20,CH,21,9,0,12
16-Apr-20,CH,21,9,0,12
17-Apr-20,CH,21,9,0,12
18-Apr-20,CH,23,9,0,14
19-Apr-20,CH,26,13,0,13
20-Apr-20,CH,26,14,0,12
21-Apr-20,CH,27,14,0,13
22-Apr-20,CH,27,14,0,13
23-Apr-20,CH,27,14,0,13
24-Apr-20,CH,27,15,0,12
25-Apr-20,CH,28,15,0,13
26-Apr-20,CH,36,17,0,19
27-Apr-20,CH,45,17,0,28
28-Apr-20,CH,56,17,0,39
29-Apr-20,CH,68,17,0,51
30-Apr-20,CH,74,18,0,56
1-May-20,CH,88,18,0,70
2-May-20,CH,94,19,0,75
3-May-20,CH,97,19,1,77
4-May-20,CH,102,21,1,80
5-May-20,CH,119,21,1,97
6-May-20,CH,124,21,1,102
7-May-20,CH,135,21,1,113
8-May-20,CH,146,21,2,123
9-May-20,CH,169,24,2,143
10-May-20,CH,173,24,3,146
11-May-20,CH,181,28,3,150
12-May-20,CH,187,30,3,154
13-May-20,CH,191,30,3,158
14-May-20,CH,191,37,3,151
15-May-20,CH,191,40,3,148
16-May-20,CH,191,51,3,137
17-May-20,CH,191,51,3,137
18-May-20,CH,196,54,3,139
19-May-20,CH,199,57,3,139
20-May-20,CH,202,136,3,63
21-May-20,CH,218,178,3,37
22-May-20,CH,219,178,3,38
23-May-20,CH,225,179,3,43
24-May-20,CH,262,179,4,79
25-May-20,CH,266,187,4,75
14-Mar-20,CT,0,0,0,0
15-Mar-20,CT,0,0,0,0
16-Mar-20,CT,0,0,0,0
17-Mar-20,CT,0,0,0,0
18-Mar-20,CT,0,0,0,0
19-Mar-20,CT,1,0,0,1
20-Mar-20,CT,1,0,0,1
21-Mar-20,CT,1,0,0,1
22-Mar-20,CT,1,0,0,1
23-Mar-20,CT,1,0,0,1
24-Mar-20,CT,1,0,0,1
25-Mar-20,CT,3,0,0,3
26-Mar-20,CT,6,0,0,6
27-Mar-20,CT,6,0,0,6
28-Mar-20,CT,7,0,0,7
29-Mar-20,CT,7,0,0,7
30-Mar-20,CT,8,0,0,8
31-Mar-20,CT,9,2,0,7
1-Apr-20,CT,9,2,0,7
2-Apr-20,CT,9,3,0,6
3-Apr-20,CT,9,3,0,6
4-Apr-20,CT,10,3,0,7
5-Apr-20,CT,10,8,0,2
6-Apr-20,CT,10,8,0,2
7-Apr-20,CT,10,9,0,1
8-Apr-20,CT,10,9,0,1
9-Apr-20,CT,18,9,0,9
10-Apr-20,CT,18,9,0,9
11-Apr-20,CT,25,9,0,16
12-Apr-20,CT,31,10,0,21
13-Apr-20,CT,31,10,0,21
14-Apr-20,CT,33,13,0,20
15-Apr-20,CT,33,17,0,16
16-Apr-20,CT,36,23,0,13
17-Apr-20,CT,36,24,0,12
18-Apr-20,CT,36,25,0,11
19-Apr-20,CT,36,25,0,11
20-Apr-20,CT,36,25,0,11
21-Apr-20,CT,36,25,0,11
22-Apr-20,CT,36,28,0,8
23-Apr-20,CT,36,30,0,6
24-Apr-20,CT,36,30,0,6
25-Apr-20,CT,37,32,0,5
26-Apr-20,CT,37,32,0,5
27-Apr-20,CT,37,32,0,5
28-Apr-20,CT,38,34,0,4
29-Apr-20,CT,38,34,0,4
30-Apr-20,CT,40,36,0,4
1-May-20,CT,43,36,0,7
2-May-20,CT,43,36,0,7
3-May-20,CT,57,36,0,21
4-May-20,CT,58,36,0,22
5-May-20,CT,59,36,0,23
6-May-20,CT,59,36,0,23
7-May-20,CT,59,36,0,23
8-May-20,CT,59,38,0,21
9-May-20,CT,59,43,0,16
10-May-20,CT,59,49,0,10
11-May-20,CT,59,53,0,6
12-May-20,CT,59,54,0,5
13-May-20,CT,59,55,0,4
14-May-20,CT,60,56,0,4
15-May-20,CT,66,56,0,10
16-May-20,CT,67,58,0,9
17-May-20,CT,85,59,0,26
18-May-20,CT,95,59,0,36
19-May-20,CT,100,59,0,41
20-May-20,CT,114,59,0,55
21-May-20,CT,128,59,0,69
22-May-20,CT,172,62,0,110
23-May-20,CT,214,64,0,150
24-May-20,CT,252,64,0,188
25-May-20,CT,292,67,0,225
14-Mar-20,CT,0,0,0,0
15-Mar-20,CT,0,0,0,0
16-Mar-20,CT,0,0,0,0
17-Mar-20,CT,0,0,0,0
18-Mar-20,CT,0,0,0,0
19-Mar-20,CT,1,0,0,1
20-Mar-20,CT,1,0,0,1
21-Mar-20,CT,1,0,0,1
22-Mar-20,CT,1,0,0,1
23-Mar-20,CT,1,0,0,1
24-Mar-20,CT,1,0,0,1
25-Mar-20,CT,3,0,0,3
26-Mar-20,CT,6,0,0,6
27-Mar-20,CT,6,0,0,6
28-Mar-20,CT,7,0,0,7
29-Mar-20,CT,7,0,0,7
30-Mar-20,CT,8,0,0,8
31-Mar-20,CT,9,2,0,7
1-Apr-20,CT,9,2,0,7
2-Apr-20,CT,9,3,0,6
3-Apr-20,CT,9,3,0,6
4-Apr-20,CT,10,3,0,7
5-Apr-20,CT,10,8,0,2
6-Apr-20,CT,10,8,0,2
7-Apr-20,CT,10,9,0,1
8-Apr-20,CT,10,9,0,1
9-Apr-20,CT,18,9,0,9
10-Apr-20,CT,18,9,0,9
11-Apr-20,CT,25,9,0,16
12-Apr-20,CT,31,10,0,21
13-Apr-20,CT,31,10,0,21
14-Apr-20,CT,33,13,0,20
15-Apr-20,CT,33,17,0,16
16-Apr-20,CT,36,23,0,13
17-Apr-20,CT,36,24,0,12
18-Apr-20,CT,36,25,0,11
19-Apr-20,CT,36,25,0,11
20-Apr-20,CT,36,25,0,11
21-Apr-20,CT,36,25,0,11
22-Apr-20,CT,36,28,0,8
23-Apr-20,CT,36,30,0,6
24-Apr-20,CT,36,30,0,6
25-Apr-20,CT,37,32,0,5
26-Apr-20,CT,37,32,0,5
27-Apr-20,CT,37,32,0,5
28-Apr-20,CT,38,34,0,4
29-Apr-20,CT,38,34,0,4
30-Apr-20,CT,40,36,0,4
1-May-20,CT,43,36,0,7
2-May-20,CT,43,36,0,7
3-May-20,CT,57,36,0,21
4-May-20,CT,58,36,0,22
5-May-20,CT,59,36,0,23
6-May-20,CT,59,36,0,23
7-May-20,CT,59,36,0,23
8-May-20,CT,59,38,0,21
9-May-20,CT,59,43,0,16
10-May-20,CT,59,49,0,10
11-May-20,CT,59,53,0,6
12-May-20,CT,59,54,0,5
13-May-20,CT,59,55,0,4
14-May-20,CT,60,56,0,4
15-May-20,CT,66,56,0,10
16-May-20,CT,67,58,0,9
17-May-20,CT,85,59,0,26
18-May-20,CT,95,59,0,36
19-May-20,CT,100,59,0,41
20-May-20,CT,114,59,0,55
21-May-20,CT,128,59,0,69
22-May-20,CT,172,62,0,110
23-May-20,CT,214,64,0,150
24-May-20,CT,252,64,0,188
25-May-20,CT,292,67,0,225
14-Mar-20,CT,0,0,0,0
15-Mar-20,CT,0,0,0,0
16-Mar-20,CT,0,0,0,0
17-Mar-20,CT,0,0,0,0
18-Mar-20,CT,0,0,0,0
19-Mar-20,CT,1,0,0,1
20-Mar-20,CT,1,0,0,1
21-Mar-20,CT,1,0,0,1
22-Mar-20,CT,1,0,0,1
23-Mar-20,CT,1,0,0,1
24-Mar-20,CT,1,0,0,1
25-Mar-20,CT,3,0,0,3
26-Mar-20,CT,6,0,0,6
27-Mar-20,CT,6,0,0,6
28-Mar-20,CT,7,0,0,7
29-Mar-20,CT,7,0,0,7
30-Mar-20,CT,8,0,0,8
31-Mar-20,CT,9,2,0,7
1-Apr-20,CT,9,2,0,7
2-Apr-20,CT,9,3,0,6
3-Apr-20,CT,9,3,0,6
4-Apr-20,CT,10,3,0,7
5-Apr-20,CT,10,8,0,2
6-Apr-20,CT,10,8,0,2
7-Apr-20,CT,10,9,0,1
8-Apr-20,CT,10,9,0,1
9-Apr-20,CT,18,9,0,9
10-Apr-20,CT,18,9,0,9
11-Apr-20,CT,25,9,0,16
12-Apr-20,CT,31,10,0,21
13-Apr-20,CT,31,10,0,21
14-Apr-20,CT,33,13,0,20
15-Apr-20,CT,33,17,0,16
16-Apr-20,CT,36,23,0,13
17-Apr-20,CT,36,24,0,12
18-Apr-20,CT,36,25,0,11
19-Apr-20,CT,36,25,0,11
20-Apr-20,CT,36,25,0,11
21-Apr-20,CT,36,25,0,11
22-Apr-20,CT,36,28,0,8
23-Apr-20,CT,36,30,0,6
24-Apr-20,CT,36,30,0,6
25-Apr-20,CT,37,32,0,5
26-Apr-20,CT,37,32,0,5
27-Apr-20,CT,37,32,0,5
28-Apr-20,CT,38,34,0,4
29-Apr-20,CT,38,34,0,4
30-Apr-20,CT,40,36,0,4
1-May-20,CT,43,36,0,7
